product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,pro_user,review_label,product_title,mrp,price,product_rating,product_rating_count,product_tags,product_url
1129386,Kay Beauty,24070048,Awesome product,I love all products of Kay beauty.. lovely coverage this compact has..,Jharna Roy,2022-04-17 09:44:42,5.0,True,False,Verified Buyer,Kay Beauty Matte Compact,799,639,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386
5360838,Herbal Essences,13325712,Makes hair very dry,I used the shampoo followed by a good amount of conditioner of the same variant (strawberry and sweet mint) and I must admit it makes the hair super dry. Smells good though.,Gunjan Salgaonkar,2020-05-30 01:48:47,3.0,True,False,Verified Buyer,Herbal Essences Strawberry & Mint Shampoo - For Cleansing & Volume - Paraben Free,600,390,4.1,2502,BESTSELLER,https://www.nykaa.com/herbal-essences-strawberry-mint-shampoo-for-cleansing-volume-paraben-free/p/5360838
861356,Maybelline New York,19090690,Define&blend brow pencil,Nic produc,Manisha Thapa,2021-06-21 15:08:12,4.0,True,False,Verified Buyer,Maybelline New York Define & Blend Brow Pencil,349,295,3.9,2666,,https://www.nykaa.com/maybelline-new-york-define-blend-brow-pencil/p/861356
456559,Herbal Essences,11080230,Free flowing hair?,Loved this beautiful combination of the Argan oil shampoo. Its totally worth a try. It gave my hair the luster and softness as it was very frizzy before.,Shweta Padlekar,2019-10-28 01:39:48,5.0,True,False,Verified Buyer,"Herbal Essences Argan Oil Shampoo & Conditioner For Frizz - No Parabens, No Colourants",1250,688,4.3,10879,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-shampoo-conditioner-for-frizz-no-parabens-no-colourants-slash-save-hp2021/p/456559
461916,Nykaa Cosmetics,5180090,A must-have red color,This lipstick is amazing and is that perfect shade of red that goes for every occasion.,Rinkle S,2019-05-09 15:10:50,5.0,False,False,,Nykaa So Matte! Mini Lipstick - 01 Notorious Red,199,159,4.0,98477,,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-01-notorious-red/p/461916
1268,Lakme,3646883,Really a desert.,I bought the desert Rose shade and it's such a beautiful shade and works both as blush and contour and tint is awesome.,Geetika Singh,2018-12-05 15:07:25,5.0,True,False,Verified Buyer,Lakme Face Sheer Blusher,450,383,4.1,3370,,https://www.nykaa.com/lakme-face-sheer-blush/p/1268
262993,Olay,4732318,Does absolutely nothing!!,"I am shade NC 35, and this BB cream does absolutely nothing. I read some of the reviews and got one to see if it clicks for me, but really it’s just so worthless. There are other products much better at this price.",Tansd81,2019-04-11 07:51:13,1.0,True,False,Verified Buyer,Olay Total Effects Day Cream For Sensitive Skin - Niacinamide,899,764,4.1,575,,https://www.nykaa.com/olay-total-effects-7-in-one-touch-of-foundation-bb-creme-spf-15-50gm-new/p/262993
1010793,Kay Beauty,16883901,Rolling - Kay Beauty Matte Lipstick,"Absolutely in love with this shade, it is beautiful and sexy. It is exactly what I expected it will look on my skin tone. Love it, love it and love it.",Ana Khan,2021-02-01 21:08:27,5.0,True,False,Verified Buyer,Kay Beauty Matte Drama Long Stay Lipstick,999,749,4.4,3696,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-lipstick/p/1010793
573181,Kay Beauty,28706567,Kay crayon Shade #climax,"Luv the color, high pigment and smooth glide ❤",smruti das,2022-09-20 08:05:06,5.0,True,False,Verified Buyer,Kay Beauty Matteinee Matte Lip Crayon Lipstick,799,639,4.3,15040,BESTSELLER,https://www.nykaa.com/kay-matteinee-lip-crayon/p/573181
315084,Nykaa Cosmetics,11221034,Awesome,I really like this mini pouch which you can carry it with you anywhere.,Chandni Surve,2019-11-08 01:17:37,5.0,True,False,Verified Buyer,Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Stormy Goddess,199,169,3.7,8320,,https://www.nykaa.com/nykaa-bling-it-on-mini-travel-size-makeup-bag-stormy-goddess/p/315084
1229442,Kay Beauty,20266812,Superb,I really liked this foundation. I have tried many foundations but this is the best.,Sufiyan Malik,2021-08-31 11:42:06,5.0,True,False,Verified Buyer,Kay Beauty Hydrating Foundation,1200,900,4.4,4577,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-hydrating-foundation/p/1229442
3772408,Kay Beauty,21393310,Love it,It is realy a very good kit..superb quality..realy awesome,Supriya Pal,2021-11-16 13:16:53,4.0,False,False,,Kat's Bold Night Look - Kay Beauty Matte Lipstick & Liquid Eyeliner,1498,1273,4.0,6,,https://www.nykaa.com/kat-s-bold-night-look-kay-beauty-matte-lipstick-liquid-eyeliner/p/3772408
353931,L'Oreal Paris,5172457,Nice,Product is nice and it gave shine and glow.,Piya Gupta,2019-05-09 09:48:23,5.0,True,False,Verified Buyer,L'Oreal Paris True Match BB Cream,670,670,4.1,587,,https://www.nykaa.com/l-oreal-paris-true-match-bb-creams/p/353931
250,Maybelline New York,2976728,Lovely,I love the slight glowy finish. Med coverage. Received compliments from strangers:) I've repeatedly purchased for years. Reasonably priced. I'm fair and 02 nude shade is good. 01 I picked once but was too white on me. I'm Sonam Kapoor shade.,Savi Anburmath,2018-09-20 22:43:38,5.0,True,False,Verified Buyer,Maybelline New York Clear Smooth All in One UV+ Lightening Oil Control Two Way Cake SPF 32 PA+++,280,280,4.1,907,,https://www.nykaa.com/maybelline-clear-glow-pressed-powder/p/250
435129,Maybelline New York,11156834,Average,"First off all I would like to praise its packaging. It looks so attractive and is very comfortable to handle, however don't get waved by it as the product it's providing us inside is just a bit more pigmented than the babylips lip balm.",Srijeeta Karmakar,2019-11-03 02:44:15,3.0,True,False,Verified Buyer,Maybelline New York Shine Compulsion Lipstick,550,550,3.6,1667,,https://www.nykaa.com/maybelline-new-york-shine-compulsion-lipstick/p/435129
452448,Herbal Essences,6230040,Quite good,Product is quite good...using it for more than a month now..,Somdatta Mukherjee,2019-08-01 17:54:45,4.0,False,False,,Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner,650,423,4.4,1117,,https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-conditioner-400ml/p/452448
573181,Kay Beauty,13767869,Claimax- what a beautiful shade,"Beautiful color and looks so Matt and cool , will suit all skin tone . A must buy , atleast one shade from this range",Shruti,2020-07-08 21:03:01,5.0,True,False,Verified Buyer,Kay Beauty Matteinee Matte Lip Crayon Lipstick,799,639,4.3,15040,BESTSELLER,https://www.nykaa.com/kay-matteinee-lip-crayon/p/573181
551016,Nykaa Cosmetics,13562491,Amazing shade,A perfectly blended formulation. Gives an sunkissed glow,Sri Sravya,2020-06-23 10:51:10,5.0,True,False,Verified Buyer,Nykaa Strobe & Glow Liquid Highlighter,699,559,4.1,8720,,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter/p/551016
766520,Kay Beauty,24686722,Quite good,Most Powders look cakey and whitish but this one is really natural looking on the skin. Though it's not that mattifying.,M P,2022-05-07 14:26:46,4.0,True,False,Verified Buyer,Kay Beauty Matte HD Setting Loose Powder,799,599,4.5,4997,,https://www.nykaa.com/kay-beauty-hd-setting-loose-powder/p/766520
950973,Nykaa Cosmetics,28440877,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,Its good...but very small like 2 inch.. otherwise smell and quality is good,Kshma,2022-09-10 13:22:40,5.0,True,False,Verified Buyer,Nykaa Matte to Last! Mini Metallic Liquid Lipstick and Eyeshadow,249,125,3.6,6053,,https://www.nykaa.com/nykaa-matte-to-last-mini-metallic-liquid-lipstick-and-eyeshadow/p/950973
422905,Nykaa Cosmetics,13558277,Softness Forever,My lips have never felt so soft before. This is a must have for everyone including men and women,deepali chandwani,2020-06-22 20:59:24,5.0,True,False,Verified Buyer,Nykaa Serial Kisser Lip Balm - Raspberry,149,112,4.0,16264,,https://www.nykaa.com/nykaa-serial-kisser-lip-balm-raspberry/p/422905
1129386,Kay Beauty,27145532,Wow,satisfied?. Alright but can I just rant about the outer packaging for few minutes.. I mean it looks hai and product I mean it is high end product but it looks beautiful and where you get full mirror in a product..,Headhunt 13,2022-07-31 13:08:06,5.0,False,False,,Kay Beauty Matte Compact,799,639,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386
681194,L'Oreal Paris,17463925,Loreal paris,Beautiful shade 838 i just love this product Thnku nykaa,Tannu kaur,2021-03-21 10:14:48,5.0,True,False,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194
48066,Maybelline New York,20927097,Blushed nudes,"Such an amazing palette at such great price. It’s just that you have to apply two or more coats to get the desired pigmentation. Nevertheless, one of my favourite palettes!",Divya R,2021-10-15 18:02:58,5.0,True,False,Verified Buyer,Maybelline New York The Blushed Nudes Eye Shadow Palette,999,749,4.1,10719,,https://www.nykaa.com/maybelline-new-york-the-blushed-nudes-palette/p/48066
5093150,Kay Beauty,24886243,Superb,"This is soo creamy, the colour payoff is fantastic. This small tube will last for months even with daily usage cos one literally needs the tiniest amount The pic is taken in natural light.",subha sharma,2022-05-11 11:58:17,5.0,True,False,Verified Buyer,Kay Beauty Creme Blush,799,799,4.5,2010,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-creme-blush-sweetheart-pink/p/5093150
1066972,Nykaa Cosmetics,17470352,Beautiful fragnance,Such a cute packaging nd it smells like straight up jasmine but not like cheap fragnance.. it is very refreshing and beautiful fragnance,Ankeeta Barik,2021-03-21 23:09:10,5.0,True,False,Verified Buyer,Nykaa Cosmetics Masaba By Nykaa Mini Pocket Perfume,299,224,4.1,4782,,https://www.nykaa.com/nykaa-cosmetics-masaba-by-nykaa-mini-pocket-perfume/p/1066972
1139,Lakme,1157764,amazing product,i buy this product from nykaa. It is amazing product and is long lasting. everyone must buy it from nykaa. I love this product.,pallu,2017-11-24 23:28:11,5.0,True,False,Verified Buyer,Lakme True Wear Nail Color,125,125,4.1,11663,,https://www.nykaa.com/lakme-true-wear-nail-color/p/1139
1129386,Kay Beauty,19311642,Lovely shade,Its such an amazing product.my skin is extremely oily if u prep nd prime ur skin before peoperly means the foundation looks like a bomb... everyone will fall in love with your skin.First time Im liking this amazingproduct...,Riya Yadav,2021-07-06 15:39:59,5.0,False,False,,Kay Beauty Matte Compact,799,639,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386
266374,L'Oreal Paris,2365989,Caramel brown,"Lovely colour and gives salon like finish,totally recommended it.",SHREYA GHOSH,2018-07-13 17:14:29,5.0,False,False,,L'Oreal Paris Excellence Fashion Highlights Hair Color,350,350,3.9,2501,,https://www.nykaa.com/l-oreal-paris-excellence-fashion-highlights-hair-color/p/266374
437390,Nykaa Cosmetics,22238710,Not a must have product,"It’s an okay product like not a must have product, you can buy it if you are doing makeup professionally otherwise you can use pretty much your hands for applying the highlighter. Just my option because I found it to be a waste of money and don’t want anyone else to do the same.",khush,2021-12-31 23:51:41,2.0,False,False,,Nykaa BlendPro Highlighting Fan Makeup Brush,399,319,3.9,1368,,https://www.nykaa.com/nykaa-blendpro-highlighting-fan-makeup-brush/p/437390
315084,Nykaa Cosmetics,5867640,Satisfied,Fast delivery and product received as expected.,aben kikon,2019-07-05 09:44:23,4.0,True,False,Verified Buyer,Nykaa Bling It On! Mini Travel-Size Makeup Pouch - Stormy Goddess,199,169,3.7,8320,,https://www.nykaa.com/nykaa-bling-it-on-mini-travel-size-makeup-bag-stormy-goddess/p/315084
1017,Lakme,130735,cool trendy,"Nice product, could have been better if the staying power increases.",Nickie,2015-09-25 23:59:41,3.0,False,False,,Lakme Lip Gloss,200,200,4.0,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
1129386,Kay Beauty,17592683,Great product,Love this product my skin become glowly really good product with the best price.. good product,Shriya Jaiswal,2021-03-31 12:49:18,5.0,False,False,,Kay Beauty Matte Compact,799,639,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386
139821,Nykaa Cosmetics,15310217,Love it,Happy with nykaa products. seriously lovable ?,DRx Sidhu,2020-10-23 20:45:41,5.0,True,False,Verified Buyer,Nykaa SKINgenius Skin Perfecting & Hydrating Matte Powder Compact - Rose Beige 02,525,446,4.1,4910,,https://www.nykaa.com/nykaa-skingenius-skin-perfecting-hydrating-matte-powder-compact-rose-beige-02/p/139821
654419,Kay Beauty,13924952,Orange corrector,Very creamy and smooth. Does the job pretty well,Shifa Khan,2020-07-20 21:57:32,4.0,True,False,Verified Buyer,Kay Beauty Colour Corrector Stick,599,449,3.9,2608,,https://www.nykaa.com/kay-beauty-colour-corrector-stick/p/654419
8078,Nivea,5277589,Good sun protection,Nice product but leaves a shiny caston the skin though overall good sun protection and love it.,payal agarwal,2019-05-17 10:46:07,5.0,True,False,Verified Buyer,"NIVEA Sun Lotion, SPF 50, with UVA & UVB Protection, Water Resistant Sunscreen",360,342,4.1,4431,,https://www.nykaa.com/nivea-moisturising-sun-lotion-spf-50/p/8078
681194,L'Oreal Paris,16332430,Waste of money,Not blend proper ....n it's so sticky,Punam Deepika,2020-12-22 08:26:58,1.0,True,False,Verified Buyer,L'Oreal Paris Infallible Ultra Matte Liquid Les Macarons Lipstick,799,799,4.1,714,,https://www.nykaa.com/l-oreal-paris-infallible-ultra-matte-liquid-les-macarons-lipstick/p/681194
18744,L'Oreal Paris,12744212,Great,A product that hydrates your face very well and doesn't get to oily skin feel soft and healthy after applying it.,Shrutika Toshniwal,2020-02-28 17:55:50,4.0,False,False,,L'Oreal Paris Age 20+ Skin Perfect Cream UV Filters,115,115,4.1,2735,,https://www.nykaa.com/l-oreal-paris-age-20-skin-perfect-cream-uv-filters/p/18744
452442,Herbal Essences,13170790,Goodness,"The shampoo and conditioner are perfect for dry, rough n damaged hair..... Smells great and results good too",Usha,2020-05-11 11:31:04,5.0,True,False,Verified Buyer,Herbal Essences Coconut Milk Shampoo For Hydration & Softness - No Parabens- No Colourants,600,390,4.2,2077,BESTSELLER,https://www.nykaa.com/herbal-essences-coconut-milk-shampoo-for-hydration-softness-no-parabens-no-colourants-400ml/p/452442
176376,Maybelline New York,1567247,Best combo and affordable,"It's the best combo as you all the contour, blush and highlighter for such a small price, I bought medium to deem palette, it's best for India tone skin.",Vatsalya Choudhary,2018-04-09 17:09:07,4.0,True,False,Verified Buyer,Maybelline New York Face Studio Master Contour Palette,950,950,4.1,1074,,https://www.nykaa.com/maybelline-new-york-face-studio-master-contour-palette/p/176376
785729,Nykaa Naturals,19990633,Super fast delivery,Happy with fast delivery will try and update once I try it,Ayesha Fathima,2021-08-11 23:23:40,5.0,True,False,Verified Buyer,Nykaa Skin Secrets Tea Tree & Salicylic Acid Spot Patch,100,90,3.8,8212,BESTSELLER,https://www.nykaa.com/nykaa-skin-secrets-spot-on-tea-tree-salicylic-acid-pimple-patch-old/p/785729
1017,Lakme,413179,Worst lip gloss ever!,"You think you get a good quantity of gloss for a good price and you'll be happy, but even though the gloss has high shine it is so sticky as to render it almost unusable. It gunks up badly in the corner of your mouth and forms almost a frothy kind of line in the inside of your lips, (like drool on babies) It's not very attractive. Then the fact that any hair/sparkle/phool patte that stick to it are almost impossible to get off without smearing your makeup. All in all, it is not even an average passable product despite its cost so spend a little more money and skip this.",Shayri Garg,2016-11-21 01:00:46,2.0,False,False,,Lakme Lip Gloss,200,200,4.0,1363,,https://www.nykaa.com/lakme-lip-gloss/p/1017
18423,Maybelline New York,16703633,"Really easy to apply, go for it!","So I'm a beginner at applying eyeliners and trust me, this is was so easy to try out. Stayed for a pretty good duration and it makes me wanna apply it for every occasion i go to!",Raveena Chopra,2021-01-20 12:42:54,5.0,True,False,Verified Buyer,Maybelline New York The Colossal Liner - Black,449,247,4.1,14332,,https://www.nykaa.com/maybelline-the-colossal-liner/p/18423
48066,Maybelline New York,4473897,What you need at the right.,"All the shades in this palette are amazing, they are loved and blushed, they stick is durable and can be washed, loved the product. Thank you Nykaa. ..",Rizwana Khanam,2019-03-07 23:33:45,5.0,True,False,Verified Buyer,Maybelline New York The Blushed Nudes Eye Shadow Palette,999,749,4.1,10719,,https://www.nykaa.com/maybelline-new-york-the-blushed-nudes-palette/p/48066
9471,Lakme,609998,good product,Colour payoff is really good but it smudges around the eye.,ronisa pereira,2017-05-01 14:52:13,3.0,False,False,,Lakme Absolute Forever Silk Eyeliner,395,395,3.4,270,,https://www.nykaa.com/lakme-absolute-forever-silk-eyeliner/p/9471
461912,Nykaa Cosmetics,20700665,K,It is too tiny,Haritha Ganapathy,2021-10-02 17:38:03,5.0,True,False,Verified Buyer,Nykaa So Matte! Mini Lipstick - 26 M Bon Bon,199,179,4.0,98477,,https://www.nykaa.com/nykaa-so-matte-mini-lipstick-26-m-bon-bon/p/461912
222623,Nykaa Cosmetics,4862968,Bought two of these !,And I'm loving them.. Gave one to my sis and she's so thankful for the size can accommodate all your make up essentials and more when stepping out.. Perfect to gift to someone as well..,Greeshma Naik,2019-04-20 09:24:51,5.0,True,False,Verified Buyer,Nykaa Bling It On Pouch,300,225,4.0,7423,,https://www.nykaa.com/nykaa-bling-it-on-pouch/p/222623
569411,Nykaa Cosmetics,14388676,Thank u,"This mettalic liquid lipstick can also be used both as an eyeshadow and as to add shine to the lids. It's subtle pears adds dimention to the lips. It is light weight, non drying and transfer proof lipstick. It makes lips moisturized long because it is enriched with vitamin e. It gives a perfect mettalic matte finish but it is still comfortable on lips.",gitika,2020-08-15 12:11:35,5.0,False,False,,Nykaa Matte to Last! Metallic Liquid Lipstick and Eyeshadow,625,313,4.0,1890,,https://www.nykaa.com/nykaa-matte-to-last-metallic-liquid-lipstick/p/569411
452442,Herbal Essences,16990913,Best shampoo fr dry hairs.,One of the best shampoo fr dry hairs. 😍,Payal Ghosh,2021-02-10 07:59:21,5.0,True,False,Verified Buyer,Herbal Essences Coconut Milk Shampoo For Hydration & Softness - No Parabens- No Colourants,600,390,4.2,2077,BESTSELLER,https://www.nykaa.com/herbal-essences-coconut-milk-shampoo-for-hydration-softness-no-parabens-no-colourants-400ml/p/452442
160488,L'Oreal Paris,21978211,Good results,Easy to use. Great for instant fix. Adds volume. Great product,Muskaan Khan,2021-12-14 12:20:18,5.0,True,False,Verified Buyer,L'Oreal Paris Magic Retouch Instant Root Concealer Spray,299,299,4.1,8981,BESTSELLER,https://www.nykaa.com/l-oreal-paris-magic-retouch-instant-root-concealer/p/160488
286417,Nykaa Cosmetics,5960757,Spacious,The bag is very spacious and of very good quality.,Saumya Srivastava,2019-07-12 22:54:17,5.0,True,False,Verified Buyer,Nykaa Metal Addict Makeup Bag - Blushing Gold,300,300,4.0,10935,,https://www.nykaa.com/nykaa-metal-addict-makeup-bag-blushing-gold/p/286417
48066,Maybelline New York,15894657,Subtle and classy !,Nude shades are something to go to! Really worth the money ?,rakshita tr,2020-11-30 13:00:44,5.0,True,False,Verified Buyer,Maybelline New York The Blushed Nudes Eye Shadow Palette,999,749,4.1,10719,,https://www.nykaa.com/maybelline-new-york-the-blushed-nudes-palette/p/48066
452448,Herbal Essences,10826705,loved it,After using essences Bio-renew hydrate coconut my hairs are now soft & shiny. Value for money.,Jabeen Taj,2019-10-10 19:24:18,5.0,False,False,,Herbal Essences Bio:Renew Hydrate Coconut Milk Conditioner,650,423,4.4,1117,,https://www.nykaa.com/herbal-essences-bio-renew-hydrate-coconut-milk-conditioner-400ml/p/452448
42142,NYX Professional Makeup,1131069,Nice product,overall good product but I feel little bit higher on it's pricing side.,Rupankana Talukdar,2017-11-13 10:58:30,3.0,True,False,Verified Buyer,NYX Professional Makeup Born To Glow Liquid Illuminator,850,723,4.1,2058,"FEATURED, BESTSELLER",https://www.nykaa.com/nyx-professional-makeup-born-to-glow-liquid-illuminator/p/42142
834303,Kay Beauty,26100714,Good,"Beautiful highlighter, looks nice on the skin, does not have chunky glitter",Bhavya,2022-06-24 18:44:14,5.0,False,False,,Kay Beauty Illuminating Highlighter,799,639,4.1,3242,,https://www.nykaa.com/kay-beauty-illuminating-highlighter/p/834303
1066972,Nykaa Cosmetics,16470939,Uptown Girl,In love with this fragrance....Thanks Masaba????,Bhumika Dani,2021-01-01 10:58:58,5.0,True,False,Verified Buyer,Nykaa Cosmetics Masaba By Nykaa Mini Pocket Perfume,299,224,4.1,4782,,https://www.nykaa.com/nykaa-cosmetics-masaba-by-nykaa-mini-pocket-perfume/p/1066972
24093,Lakme,6306289,Mystical colour,It’s very smooth and fine in texture and spread with fine gloss and enhance my lips.,Raj Priyanka,2019-08-07 18:51:18,5.0,False,False,,Lakme Enrich Satin Lipstick,260,260,4.1,2728,,https://www.nykaa.com/lakme-enrich-satin-lipstick/p/24093
785729,Nykaa Naturals,19431901,Okay product,Reduced zit size a little. Have used similar products that are far more effective,Jagyaseni Biswas,2021-07-15 14:52:15,4.0,True,False,Verified Buyer,Nykaa Skin Secrets Tea Tree & Salicylic Acid Spot Patch,100,90,3.8,8212,BESTSELLER,https://www.nykaa.com/nykaa-skin-secrets-spot-on-tea-tree-salicylic-acid-pimple-patch-old/p/785729
250,Maybelline New York,28912,Good Pressed Powder in Affordable Price,"If you have minimum budget, this one is a good choice.",hetal,2014-07-01 23:35:15,3.0,False,False,,Maybelline New York Clear Smooth All in One UV+ Lightening Oil Control Two Way Cake SPF 32 PA+++,280,280,4.1,907,,https://www.nykaa.com/maybelline-clear-glow-pressed-powder/p/250
1129386,Kay Beauty,23779005,Great for yellow toned dusky skin.,Amazing product. Good coverage and the colour suits the skin tone just right.,Divya,2022-04-05 16:39:21,5.0,False,False,,Kay Beauty Matte Compact,799,639,4.4,2857,"FEATURED, BESTSELLER",https://www.nykaa.com/kay-beauty-matte-compact/p/1129386
1124796,Nykaa Cosmetics,13759302,Nice,Deep pink shade not for party purpose but not for daily basis,Varshi,2020-07-08 11:39:04,5.0,True,False,Verified Buyer,Nykaa Paintstix! Waterproof Matte Lipstick - Flower Power,499,424,4.1,11956,,https://www.nykaa.com/nykaa-cosmetics-nykaa-painstix-color-care-flower-power/p/1124796
1066972,Nykaa Cosmetics,16423527,Its long lasting,After washing your hands it remains as it is,harshita halwadiya,2020-12-28 16:48:18,5.0,True,False,Verified Buyer,Nykaa Cosmetics Masaba By Nykaa Mini Pocket Perfume,299,224,4.1,4782,,https://www.nykaa.com/nykaa-cosmetics-masaba-by-nykaa-mini-pocket-perfume/p/1066972
250,Maybelline New York,791335,matt finish,this is the compact iam using from 2 years after any foundation just apply and feel the product in the place all the day.,Smitha S,2017-07-24 20:31:28,4.0,False,False,,Maybelline New York Clear Smooth All in One UV+ Lightening Oil Control Two Way Cake SPF 32 PA+++,280,280,4.1,907,,https://www.nykaa.com/maybelline-clear-glow-pressed-powder/p/250
766520,Kay Beauty,17081979,Amazing for dusky skin shade!!,"Amazing coverage. Blends really well. Smooth skin after application. Worth money. If doubt in shade,order a lighter one closer to skin colour cuz it blends in so well nd does look natural matte ❤️",Dona Joys,2021-02-16 19:31:18,5.0,True,False,Verified Buyer,Kay Beauty Matte HD Setting Loose Powder,799,599,4.5,4997,,https://www.nykaa.com/kay-beauty-hd-setting-loose-powder/p/766520
573594,Kay Beauty,16084793,Good,Very nice it's long lasting and kay beauty all products are very stunning,Vinni Sourav,2020-12-05 23:17:57,5.0,True,False,Verified Buyer,Kay Beauty Waterproof 24 Hour Kajal - Spade - Black,249,249,4.5,14815,BESTSELLER,https://www.nykaa.com/kay-kohlstar-kajal-spade/p/573594
435129,Maybelline New York,6369862,Perfect shine,I love the shade plum seduction. It is going to everyday lipstick.,Naima Nawaz,2019-08-11 19:16:39,4.0,False,False,,Maybelline New York Shine Compulsion Lipstick,550,550,3.6,1667,,https://www.nykaa.com/maybelline-new-york-shine-compulsion-lipstick/p/435129
347365,Nykaa Cosmetics,16936824,Nykaa skingenius BB cream,"An average product, doesn't give any glow like other BB cream,other product in the market are far better and cheaper in price than this.",Deepti Kala,2021-02-05 20:11:37,3.0,True,False,Verified Buyer,Nykaa SKINgenius BB Cream SPF30,349,262,3.5,9718,,https://www.nykaa.com/nykaa-skingenius-bb-cream-spf30/p/347365
1290,Lakme,179161,Didn't work for me,"I have dark circles and darkness around my lip area. I tried this, not only did it look like a mask it did not conceal the darkness one bit. Waste of money.",Namita,2016-01-13 14:40:03,1.0,False,False,,Lakme Absolute White Intense SPF 20 Concealer Stick,700,560,3.8,1200,,https://www.nykaa.com/lakme-absolute-white-intense-concealer-stick-spf-20/p/1290
551015,Nykaa Cosmetics,20031840,Little bit glitter particles here but looks nice,This is really nice strobe cream but one shade darker on my skin tone and little bit glitter particles here but looks nice glow kind of finish.,Dpa Arjn,2021-08-14 21:44:26,4.0,True,False,Verified Buyer,Nykaa Strobe & Glow Liquid Highlighter - Blushed Moonlight,699,699,4.1,8720,,https://www.nykaa.com/nykaa-strobe-glow-liquid-highlighter-blushed-moonlight/p/551015
981,Lakme,11466696,Good Deal.,Lakme is an international brand and getting a lakme product for 75 rupees is quite a deal. This kajal is great and gives out perfect fine line and stays longer.,Anjali,2019-11-27 15:37:17,5.0,False,False,,Lakme Kajal - Black,75,75,4.1,6197,,https://www.nykaa.com/lakme-kajal/p/981
5360837,Herbal Essences,21594712,The shampoo really works well!,Great shampoo. It really helps in smoothning the hair and remove frizz.,Madhurima Dutta,2021-11-27 09:03:53,5.0,True,False,Verified Buyer,Herbal Essences Argan Oil Of Morocco Shampoo - For Frizz Free Hair - Paraben Free,600,390,4.3,8769,"FEATURED, BESTSELLER",https://www.nykaa.com/herbal-essences-argan-oil-of-morocco-shampoo-for-frizz-free-hair-paraben-free/p/5360837
1124808,Nykaa Cosmetics,29458177,Good one,Shade and texture are very good.worth it.,Kavita,2022-10-17 09:02:32,5.0,True,False,Verified Buyer,Nykaa Paintstix! Waterproof Matte Lipstick - Polka Dots,499,374,4.1,11956,,https://www.nykaa.com/nykaa-cosmetics-nykaa-painstix-color-care-polka-dots/p/1124808
1324436,Kay Beauty,22124919,This eye palatte 🥺,Perfect eye for many eye looks,Nirmitee Ramteke,2021-12-24 12:10:10,5.0,True,False,Verified Buyer,Kay Beauty Eyeshadow Palette,1199,959,4.6,2181,FEATURED,https://www.nykaa.com/kay-beauty-eyekanvas-eyeshadow-palette/p/1324436
286417,Nykaa Cosmetics,13945431,Good,"Nice product,quality is good. Top product u can order and use them",Shilpa,2020-07-22 12:13:23,5.0,True,False,Verified Buyer,Nykaa Metal Addict Makeup Bag - Blushing Gold,300,300,4.0,10935,,https://www.nykaa.com/nykaa-metal-addict-makeup-bag-blushing-gold/p/286417
784419,Nykaa Naturals,14044338,Pretty,Necessity in today’s age and looks good too. It’s a win win,Taru Sinha,2020-07-27 00:16:14,4.0,True,False,Verified Buyer,Nykaa Woman Washable and Reusable Face Mask - Tropical,299,299,3.6,664,,https://www.nykaa.com/nykaa-washable-and-reusable-4-filter-mask/p/784419
452443,Herbal Essences,4733543,Amazing product,This product is really great I bought it after using it at my friends place on a night stay. Amazing smell and good smoothing effect to hair. Nice product.,Shaurya,2019-04-11 10:21:49,5.0,False,False,,"Herbal Essences Cocoa Butter Shampoo For Hair Strengthening - No Parabens, No Colourants",600,390,4.3,1206,,https://www.nykaa.com/herbal-essences-cocoa-butter-shampoo-for-hair-strengthening-no-parabens-no-colourants-400ml/p/452443
8078,Nivea,10113320,Nahh,Bit expensive for a very small packaging and it's matte doesn't absorb easily ... You can find a better one for a much better price,ipokha,2019-08-16 14:26:17,3.0,True,False,Verified Buyer,"NIVEA Sun Lotion, SPF 50, with UVA & UVB Protection, Water Resistant Sunscreen",360,342,4.1,4431,,https://www.nykaa.com/nivea-moisturising-sun-lotion-spf-50/p/8078
